Taxon name,RelAbCoverage,PredictedRelAb,Mock_community,Tool,Level,ComType
Chaetomiaceae,1.0,1.5411870698770735,large_1,eukdetect,Family,EqualCoverage
Cordycipitaceae,1.0,0.7931801147246834,large_1,eukdetect,Family,EqualCoverage
Cryptobasidiaceae,1.0,1.7486302942816838,large_1,eukdetect,Family,EqualCoverage
Cryptococcaceae,8.0,3.9257746944502627,large_1,eukdetect,Family,EqualCoverage
Debaryomycetaceae,14.0,16.159120561863254,large_1,eukdetect,Family,EqualCoverage
Didymellaceae,1.0,1.6777160046737818,large_1,eukdetect,Family,EqualCoverage
Dipodascaceae,1.0,1.9719724519435815,large_1,eukdetect,Family,EqualCoverage
Herpotrichiellaceae,1.0,1.1215057046886712,large_1,eukdetect,Family,EqualCoverage
Malasseziaceae,4.0,1.9035818025352491,large_1,eukdetect,Family,EqualCoverage
Metschnikowiaceae,2.0,3.4293746671949483,large_1,eukdetect,Family,EqualCoverage
Microascaceae,1.0,1.54724380635604,large_1,eukdetect,Family,EqualCoverage
Mucoraceae,1.0,0.8514762033347381,large_1,eukdetect,Family,EqualCoverage
Nectriaceae,2.0,0.49412875107570164,large_1,eukdetect,Family,EqualCoverage
Phaffomycetaceae,1.0,1.268633928323571,large_1,eukdetect,Family,EqualCoverage
Pichiaceae,5.0,6.662157762843436,large_1,eukdetect,Family,EqualCoverage
Plectosphaerellaceae,1.0,0.7924230226648126,large_1,eukdetect,Family,EqualCoverage
Pleosporaceae,4.0,0.4905956547963044,large_1,eukdetect,Family,EqualCoverage
Rhizopodaceae,1.0,0.7856091941259752,large_1,eukdetect,Family,EqualCoverage
Saccharomycetaceae,18.0,20.483378043825535,large_1,eukdetect,Family,EqualCoverage
Saccharomycodaceae,1.0,1.5782845808107446,large_1,eukdetect,Family,EqualCoverage
Schizophyllaceae,1.0,1.1848490736978647,large_1,eukdetect,Family,EqualCoverage
Sclerotiniaceae,1.0,1.2625771918446045,large_1,eukdetect,Family,EqualCoverage
Sordariaceae,2.0,2.8766974634892355,large_1,eukdetect,Family,EqualCoverage
Sporidiobolaceae,1.0,0.7760193613676111,large_1,eukdetect,Family,EqualCoverage
Sympoventuriaceae,1.0,1.8495759022644622,large_1,eukdetect,Family,EqualCoverage
Thermoascaceae,1.0,1.70017640244995,large_1,eukdetect,Family,EqualCoverage
Trichocomaceae,1.0,1.5654140157929404,large_1,eukdetect,Family,EqualCoverage
Trichosporonaceae,1.0,1.184091981637994,large_1,eukdetect,Family,EqualCoverage
Unikaryonidae,1.0,0.36189000461826154,large_1,eukdetect,Family,EqualCoverage
Ustilaginaceae,1.0,1.8975250660562821,large_1,eukdetect,Family,EqualCoverage
Wallemiaceae,1.0,1.405415227140236,large_1,eukdetect,Family,EqualCoverage
Ascochyta rabiei,1.0,1.8668533520018669,large_2,eukdetect,Species,EqualCoverage
Ascoidea rubescens,1.0,1.688779989110022,large_2,eukdetect,Species,EqualCoverage
Aspergillus fischeri,1.0,1.6004378215599337,large_2,eukdetect,Species,EqualCoverage
Aspergillus glaucus,1.0,1.6332188774432999,large_2,eukdetect,Species,EqualCoverage
Bipolaris sorokiniana,1.0,1.8476847684768476,large_2,eukdetect,Species,EqualCoverage
Blastomyces dermatitidis,1.0,0.08528630640841862,large_2,eukdetect,Species,EqualCoverage
Botrytis porri,1.0,1.4398662088431067,large_2,eukdetect,Species,EqualCoverage
Brettanomyces bruxellensis,1.0,1.8065695458434732,large_2,eukdetect,Species,EqualCoverage
Candida orthopsilosis,1.0,1.8915780466935583,large_2,eukdetect,Species,EqualCoverage
Candida parapsilosis,1.0,1.8265715460434933,large_2,eukdetect,Species,EqualCoverage
Cladophialophora bantiana,1.0,2.045482326010379,large_2,eukdetect,Species,EqualCoverage
Clavispora lusitaniae,1.0,1.991588047693658,large_2,eukdetect,Species,EqualCoverage
Cokeromyces recurvatus,1.0,0.9298152037425965,large_2,eukdetect,Species,EqualCoverage
Cryptococcus wingfieldii,1.0,0.8375837583758375,large_2,eukdetect,Species,EqualCoverage
Cyberlindnera jadinii,1.0,2.1577157715771578,large_2,eukdetect,Species,EqualCoverage
Cyphellophora europaea,1.0,2.2457801335689127,large_2,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,1.0,2.0265915480436933,large_2,eukdetect,Species,EqualCoverage
Diutina rugosa,1.0,2.0502050205020503,large_2,eukdetect,Species,EqualCoverage
Eremothecium cymbalariae,1.0,1.6876687668766877,large_2,eukdetect,Species,EqualCoverage
Fusarium proliferatum,1.0,0.4189307819670856,large_2,eukdetect,Species,EqualCoverage
Histoplasma capsulatum,1.0,1.005100510051005,large_2,eukdetect,Species,EqualCoverage
Hyphopichia burtonii,1.0,2.040481825960374,large_2,eukdetect,Species,EqualCoverage
Kluyveromyces marxianus,1.0,1.7790667955684458,large_2,eukdetect,Species,EqualCoverage
Komagataella phaffii,1.0,1.7190607949683856,large_2,eukdetect,Species,EqualCoverage
Kwoniella mangrovensis,1.0,1.2492915958262492,large_2,eukdetect,Species,EqualCoverage
Lodderomyces elongisporus,1.0,1.8685201853518685,large_2,eukdetect,Species,EqualCoverage
Malassezia restricta,1.0,2.115211521152115,large_2,eukdetect,Species,EqualCoverage
Microsporum canis,1.0,1.9288039915102622,large_2,eukdetect,Species,EqualCoverage
Nannizzia gypsea,1.0,1.866019935326866,large_2,eukdetect,Species,EqualCoverage
Naumovozyma castellii,1.0,1.9940882977186607,large_2,eukdetect,Species,EqualCoverage
Neurospora crassa,1.0,1.335966930026336,large_2,eukdetect,Species,EqualCoverage
Ogataea philodendri,1.0,2.039092798168706,large_2,eukdetect,Species,EqualCoverage
Ogataea polymorpha,1.0,1.827404962718494,large_2,eukdetect,Species,EqualCoverage
Paracoccidioides brasiliensis,1.0,1.464590903534798,large_2,eukdetect,Species,EqualCoverage
Pichia kudriavzevii,1.0,1.7985131846517985,large_2,eukdetect,Species,EqualCoverage
Priceomyces carsonii,1.0,1.9343601026769341,large_2,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,1.0,1.9479725750352814,large_2,eukdetect,Species,EqualCoverage
Saccharomyces eubayanus,1.0,1.8068473514018069,large_2,eukdetect,Species,EqualCoverage
Saccharomyces mikatae,1.0,1.006767343401007,large_2,eukdetect,Species,EqualCoverage
Saccharomycodes ludwigii,1.0,1.745452323010079,large_2,eukdetect,Species,EqualCoverage
Saprochaete ingens,1.0,2.148825993710482,large_2,eukdetect,Species,EqualCoverage
Scheffersomyces stipitis,1.0,2.180495827360514,large_2,eukdetect,Species,EqualCoverage
Schizophyllum commune,1.0,1.2731828738429398,large_2,eukdetect,Species,EqualCoverage
Sordaria macrospora,1.0,1.786011934526786,large_2,eukdetect,Species,EqualCoverage
Suhomyces tanzawaensis,1.0,2.1663277438854998,large_2,eukdetect,Species,EqualCoverage
Talaromyces marneffei,1.0,1.7773999622184442,large_2,eukdetect,Species,EqualCoverage
Tetrapisispora phaffii,1.0,1.827404962718494,large_2,eukdetect,Species,EqualCoverage
Torulaspora delbrueckii,1.0,2.0271471591603607,large_2,eukdetect,Species,EqualCoverage
Trichosporon asahii,1.0,1.352357457968019,large_2,eukdetect,Species,EqualCoverage
Verruconis gallopava,1.0,2.0793746041270795,large_2,eukdetect,Species,EqualCoverage
Wallemia ichthyophaga,1.0,1.599604404884933,large_2,eukdetect,Species,EqualCoverage
Wickerhamomyces ciferrii,1.0,1.3806936249180475,large_2,eukdetect,Species,EqualCoverage
Xylona heveae,1.0,1.7857341289684525,large_2,eukdetect,Species,EqualCoverage
Yarrowia lipolytica,1.0,1.9813092420353144,large_2,eukdetect,Species,EqualCoverage
Zygotorulaspora mrakii,1.0,2.0549277149937217,large_2,eukdetect,Species,EqualCoverage
Alternaria,3.0,0.5278305608338612,large_2,eukdetect,Genus,EqualCoverage
Ascochyta,1.0,1.8668533520018669,large_2,eukdetect,Genus,EqualCoverage
Ascoidea,1.0,1.688779989110022,large_2,eukdetect,Genus,EqualCoverage
Aspergillus,8.0,5.620284250647287,large_2,eukdetect,Genus,EqualCoverage
Bipolaris,1.0,1.8476847684768476,large_2,eukdetect,Genus,EqualCoverage
Blastomyces,1.0,0.9192585925259193,large_2,eukdetect,Genus,EqualCoverage
Botrytis,1.0,1.4398662088431067,large_2,eukdetect,Genus,EqualCoverage
Brettanomyces,1.0,1.8065695458434732,large_2,eukdetect,Genus,EqualCoverage
Candida,9.0,3.718149592737052,large_2,eukdetect,Genus,EqualCoverage
Cladophialophora,2.0,2.045482326010379,large_2,eukdetect,Genus,EqualCoverage
Clavispora,1.0,1.991588047693658,large_2,eukdetect,Genus,EqualCoverage
Cokeromyces,1.0,0.9298152037425965,large_2,eukdetect,Genus,EqualCoverage
Cryptococcus,4.0,2.12326788234379,large_2,eukdetect,Genus,EqualCoverage
Cyberlindnera,1.0,2.1577157715771578,large_2,eukdetect,Genus,EqualCoverage
Cyphellophora,1.0,2.2457801335689127,large_2,eukdetect,Genus,EqualCoverage
Debaryomyces,1.0,2.0265915480436933,large_2,eukdetect,Genus,EqualCoverage
Diutina,1.0,2.0502050205020503,large_2,eukdetect,Genus,EqualCoverage
Eremothecium,1.0,1.6876687668766877,large_2,eukdetect,Genus,EqualCoverage
Fusarium,2.0,0.5325532553255325,large_2,eukdetect,Genus,EqualCoverage
Histoplasma,1.0,1.005100510051005,large_2,eukdetect,Genus,EqualCoverage
Hyphopichia,1.0,2.040481825960374,large_2,eukdetect,Genus,EqualCoverage
Kluyveromyces,2.0,1.7790667955684458,large_2,eukdetect,Genus,EqualCoverage
Komagataella,1.0,1.7190607949683856,large_2,eukdetect,Genus,EqualCoverage
Kwoniella,5.0,1.2492915958262492,large_2,eukdetect,Genus,EqualCoverage
Lodderomyces,1.0,1.8685201853518685,large_2,eukdetect,Genus,EqualCoverage
Malassezia,4.0,2.115211521152115,large_2,eukdetect,Genus,EqualCoverage
Microsporum,1.0,1.9288039915102622,large_2,eukdetect,Genus,EqualCoverage
Nannizzia,1.0,1.866019935326866,large_2,eukdetect,Genus,EqualCoverage
Naumovozyma,1.0,1.9940882977186607,large_2,eukdetect,Genus,EqualCoverage
Neurospora,2.0,1.4154193197097487,large_2,eukdetect,Genus,EqualCoverage
Ogataea,4.0,3.8664977608872,large_2,eukdetect,Genus,EqualCoverage
Paracoccidioides,1.0,1.464590903534798,large_2,eukdetect,Genus,EqualCoverage
Pichia,1.0,1.7985131846517985,large_2,eukdetect,Genus,EqualCoverage
Priceomyces,1.0,1.9343601026769341,large_2,eukdetect,Genus,EqualCoverage
Saccharomyces,4.0,4.761587269838095,large_2,eukdetect,Genus,EqualCoverage
Saccharomycodes,1.0,1.745452323010079,large_2,eukdetect,Genus,EqualCoverage
Saprochaete,1.0,2.148825993710482,large_2,eukdetect,Genus,EqualCoverage
Scheffersomyces,2.0,2.180495827360514,large_2,eukdetect,Genus,EqualCoverage
Schizophyllum,1.0,1.2731828738429398,large_2,eukdetect,Genus,EqualCoverage
Sordaria,1.0,1.786011934526786,large_2,eukdetect,Genus,EqualCoverage
Suhomyces,1.0,2.1663277438854998,large_2,eukdetect,Genus,EqualCoverage
Talaromyces,1.0,1.7773999622184442,large_2,eukdetect,Genus,EqualCoverage
Tetrapisispora,2.0,1.827404962718494,large_2,eukdetect,Genus,EqualCoverage
Torulaspora,1.0,2.0271471591603607,large_2,eukdetect,Genus,EqualCoverage
Trichophyton,1.0,0.792301452367459,large_2,eukdetect,Genus,EqualCoverage
Trichosporon,1.0,1.352357457968019,large_2,eukdetect,Genus,EqualCoverage
Verruconis,1.0,2.0793746041270795,large_2,eukdetect,Genus,EqualCoverage
Wallemia,2.0,1.599604404884933,large_2,eukdetect,Genus,EqualCoverage
Wickerhamomyces,1.0,1.3806936249180475,large_2,eukdetect,Genus,EqualCoverage
Xylona,1.0,1.7857341289684525,large_2,eukdetect,Genus,EqualCoverage
Yarrowia,1.0,1.9813092420353144,large_2,eukdetect,Genus,EqualCoverage
Zygotorulaspora,1.0,2.0549277149937217,large_2,eukdetect,Genus,EqualCoverage
Ajellomycetaceae,2.0,1.9243591025769244,large_2,eukdetect,Family,EqualCoverage
Arthrodermataceae,3.0,4.587125379204587,large_2,eukdetect,Family,EqualCoverage
Ascoideaceae,1.0,1.688779989110022,large_2,eukdetect,Family,EqualCoverage
Aspergillaceae,8.0,5.620284250647287,large_2,eukdetect,Family,EqualCoverage
Cryptococcaceae,9.0,3.372559478170039,large_2,eukdetect,Family,EqualCoverage
Cyphellophoraceae,1.0,2.2457801335689127,large_2,eukdetect,Family,EqualCoverage
Debaryomycetaceae,18.0,15.934926826015936,large_2,eukdetect,Family,EqualCoverage
Didymellaceae,1.0,1.8668533520018669,large_2,eukdetect,Family,EqualCoverage
Dipodascaceae,2.0,4.130135235745796,large_2,eukdetect,Family,EqualCoverage
Herpotrichiellaceae,2.0,2.045482326010379,large_2,eukdetect,Family,EqualCoverage
Malasseziaceae,4.0,2.115211521152115,large_2,eukdetect,Family,EqualCoverage
Metschnikowiaceae,1.0,1.991588047693658,large_2,eukdetect,Family,EqualCoverage
Mucoraceae,1.0,0.9298152037425965,large_2,eukdetect,Family,EqualCoverage
Nectriaceae,2.0,0.5325532553255325,large_2,eukdetect,Family,EqualCoverage
Phaffomycetaceae,3.0,5.257470191463591,large_2,eukdetect,Family,EqualCoverage
Pichiaceae,6.0,7.471580491382472,large_2,eukdetect,Family,EqualCoverage
Pleosporaceae,4.0,2.3755153293107085,large_2,eukdetect,Family,EqualCoverage
Saccharomycetaceae,14.0,16.139391716949472,large_2,eukdetect,Family,EqualCoverage
Saccharomycodaceae,1.0,1.745452323010079,large_2,eukdetect,Family,EqualCoverage
Schizophyllaceae,1.0,1.2731828738429398,large_2,eukdetect,Family,EqualCoverage
Sclerotiniaceae,1.0,1.4412552366347748,large_2,eukdetect,Family,EqualCoverage
Sordariaceae,3.0,3.201431254236535,large_2,eukdetect,Family,EqualCoverage
Sympoventuriaceae,1.0,2.0793746041270795,large_2,eukdetect,Family,EqualCoverage
Trichocomaceae,1.0,1.7773999622184442,large_2,eukdetect,Family,EqualCoverage
Trichosporonaceae,1.0,1.352357457968019,large_2,eukdetect,Family,EqualCoverage
Wallemiaceae,2.0,1.599604404884933,large_2,eukdetect,Family,EqualCoverage
Xylonaceae,1.0,1.7857341289684525,large_2,eukdetect,Family,EqualCoverage
Acaromyces ingoldii,0.6060606060606061,1.255377945153283,complete_1,eukdetect,Species,EqualCoverage
Ascochyta rabiei,0.6060606060606061,1.217644469271263,complete_1,eukdetect,Species,EqualCoverage
Ascoidea rubescens,0.6060606060606061,1.1566050229915248,complete_1,eukdetect,Species,EqualCoverage
Aspergillus candidus,0.6060606060606061,1.087796919912547,complete_1,eukdetect,Species,EqualCoverage
Aspergillus chevalieri,0.6060606060606061,0.7877787930466822,complete_1,eukdetect,Species,EqualCoverage
Aspergillus fischeri,0.6060606060606061,1.0770687748088357,complete_1,eukdetect,Species,EqualCoverage
Aspergillus glaucus,0.6060606060606061,1.107773465967734,complete_1,eukdetect,Species,EqualCoverage
Aspergillus lentulus,0.6060606060606061,0.7727963835052919,complete_1,eukdetect,Species,EqualCoverage
Aspergillus niger,0.6060606060606061,0.11061087537964685,complete_1,eukdetect,Species,EqualCoverage
Aspergillus oryzae,0.6060606060606061,0.5229045897964242,complete_1,eukdetect,Species,EqualCoverage
Aspergillus terreus,0.6060606060606061,0.9612787948963624,complete_1,eukdetect,Species,EqualCoverage
Aspergillus thermomutatus,0.6060606060606061,1.1240506516423312,complete_1,eukdetect,Species,EqualCoverage
Aspergillus tubingensis,0.6060606060606061,0.1433502147478701,complete_1,eukdetect,Species,EqualCoverage
Babjeviella inositovora,0.6060606060606061,1.3669136606280774,complete_1,eukdetect,Species,EqualCoverage
Beauveria bassiana,0.6060606060606061,0.42857090009137416,complete_1,eukdetect,Species,EqualCoverage
Bipolaris sorokiniana,0.6060606060606061,1.1967430831209283,complete_1,eukdetect,Species,EqualCoverage
Blastomyces dermatitidis,0.6060606060606061,0.0830506405442499,complete_1,eukdetect,Species,EqualCoverage
Botrytis porri,0.6060606060606061,0.9442617371456475,complete_1,eukdetect,Species,EqualCoverage
Brettanomyces bruxellensis,0.6060606060606061,1.235031463060037,complete_1,eukdetect,Species,EqualCoverage
Candida parapsilosis,0.6060606060606061,1.2494589685443387,complete_1,eukdetect,Species,EqualCoverage
Chaetomium globosum,0.6060606060606061,1.119981355223682,complete_1,eukdetect,Species,EqualCoverage
Cladophialophora bantiana,0.6060606060606061,1.35082144297251,complete_1,eukdetect,Species,EqualCoverage
Cladophialophora carrionii,0.6060606060606061,1.3732025732750808,complete_1,eukdetect,Species,EqualCoverage
Clavispora lusitaniae,0.6060606060606061,1.2736897790372044,complete_1,eukdetect,Species,EqualCoverage
Coccidioides posadasii,0.6060606060606061,0.28133635694388437,complete_1,eukdetect,Species,EqualCoverage
Cokeromyces recurvatus,0.6060606060606061,0.6268566164910087,complete_1,eukdetect,Species,EqualCoverage
Cryptococcus neoformans,0.6060606060606061,0.6903006470181305,complete_1,eukdetect,Species,EqualCoverage
Cyberlindnera jadinii,0.6060606060606061,1.408901400947776,complete_1,eukdetect,Species,EqualCoverage
Cyphellophora europaea,0.6060606060606061,1.5189573722703344,complete_1,eukdetect,Species,EqualCoverage
Debaryomyces fabryi,0.6060606060606061,1.2770192033797356,complete_1,eukdetect,Species,EqualCoverage
Debaryomyces hansenii,0.6060606060606061,1.321041591908759,complete_1,eukdetect,Species,EqualCoverage
Diutina rugosa,0.6060606060606061,1.3313998009744115,complete_1,eukdetect,Species,EqualCoverage
Encephalitozoon cuniculi,0.6060606060606061,0.2772670605252352,complete_1,eukdetect,Species,EqualCoverage
Endocarpon pusillum,0.6060606060606061,1.3728326372370216,complete_1,eukdetect,Species,EqualCoverage
Eremothecium gossypii,0.6060606060606061,1.4000229360343597,complete_1,eukdetect,Species,EqualCoverage
Fonsecaea nubica,0.6060606060606061,1.1368134449553673,complete_1,eukdetect,Species,EqualCoverage
Histoplasma capsulatum,0.6060606060606061,0.6616306040685566,complete_1,eukdetect,Species,EqualCoverage
Hyphopichia burtonii,0.6060606060606061,1.3513763470295985,complete_1,eukdetect,Species,EqualCoverage
Kazachstania africana,0.6060606060606061,1.3313998009744115,complete_1,eukdetect,Species,EqualCoverage
Kluyveromyces marxianus,0.6060606060606061,1.1913790105690725,complete_1,eukdetect,Species,EqualCoverage
Komagataella phaffii,0.6060606060606061,1.1717724005519448,complete_1,eukdetect,Species,EqualCoverage
Kuraishia capsulata,0.6060606060606061,1.376901933655671,complete_1,eukdetect,Species,EqualCoverage
Kwoniella mangrovensis,0.6060606060606061,0.8258822049667612,complete_1,eukdetect,Species,EqualCoverage
Lachancea lanzarotensis,0.6060606060606061,1.421109290203724,complete_1,eukdetect,Species,EqualCoverage
Lodderomyces elongisporus,0.6060606060606061,1.2222686697470007,complete_1,eukdetect,Species,EqualCoverage
Malassezia restricta,0.6060606060606061,1.3963235756537695,complete_1,eukdetect,Species,EqualCoverage
Metschnikowia bicuspidata,0.6060606060606061,1.2154248530429088,complete_1,eukdetect,Species,EqualCoverage
Microsporum canis,0.6060606060606061,1.2764642993226472,complete_1,eukdetect,Species,EqualCoverage
Nannizzia gypsea,0.6060606060606061,1.2117254926623187,complete_1,eukdetect,Species,EqualCoverage
Naumovozyma castellii,0.6060606060606061,1.3382436176785033,complete_1,eukdetect,Species,EqualCoverage
Neurospora tetrasperma,0.6060606060606061,0.9694173877336608,complete_1,eukdetect,Species,EqualCoverage
Ogataea philodendri,0.6060606060606061,1.3252958563464377,complete_1,eukdetect,Species,EqualCoverage
Paracoccidioides brasiliensis,0.6060606060606061,0.9851396693511693,complete_1,eukdetect,Species,EqualCoverage
Penicillium chrysogenum,0.6060606060606061,1.208211100300758,complete_1,eukdetect,Species,EqualCoverage
Pichia membranifaciens,0.6060606060606061,1.3641391403426346,complete_1,eukdetect,Species,EqualCoverage
Pneumocystis jirovecii,0.6060606060606061,0.6270415845100382,complete_1,eukdetect,Species,EqualCoverage
Priceomyces carsonii,0.6060606060606061,1.281828371874503,complete_1,eukdetect,Species,EqualCoverage
Pseudozyma hubeiensis,0.6060606060606061,1.3510064109915394,complete_1,eukdetect,Species,EqualCoverage
Rhizopus microsporus,0.6060606060606061,0.594672181179874,complete_1,eukdetect,Species,EqualCoverage
Rhodotorula toruloides,0.6060606060606061,0.903753740978185,complete_1,eukdetect,Species,EqualCoverage
Saccharomyces cerevisiae,0.6060606060606061,1.2668459623331125,complete_1,eukdetect,Species,EqualCoverage
Saccharomycodes ludwigii,0.6060606060606061,1.1601194153530856,complete_1,eukdetect,Species,EqualCoverage
Saprochaete ingens,0.6060606060606061,1.4547734696670946,complete_1,eukdetect,Species,EqualCoverage
Scedosporium apiospermum,0.6060606060606061,1.1049989456822915,complete_1,eukdetect,Species,EqualCoverage
Scheffersomyces stipitis,0.6060606060606061,1.4827036405405507,complete_1,eukdetect,Species,EqualCoverage
Schizophyllum commune,0.6060606060606061,0.8586215443349844,complete_1,eukdetect,Species,EqualCoverage
Sordaria macrospora,0.6060606060606061,1.215794789080968,complete_1,eukdetect,Species,EqualCoverage
Spathaspora passalidarum,0.6060606060606061,1.2013672835966662,complete_1,eukdetect,Species,EqualCoverage
Suhomyces tanzawaensis,0.6060606060606061,1.4364616357831732,complete_1,eukdetect,Species,EqualCoverage
Talaromyces marneffei,0.6060606060606061,1.1560501189344363,complete_1,eukdetect,Species,EqualCoverage
Tetrapisispora phaffii,0.6060606060606061,1.2213438296518533,complete_1,eukdetect,Species,EqualCoverage
Torulaspora delbrueckii,0.6060606060606061,1.3741274133702284,complete_1,eukdetect,Species,EqualCoverage
Trichophyton benhamiae,0.6060606060606061,0.8049808188164266,complete_1,eukdetect,Species,EqualCoverage
Trichosporon asahii,0.6060606060606061,0.8734189858573453,complete_1,eukdetect,Species,EqualCoverage
Verruconis gallopava,0.6060606060606061,1.331214832955382,complete_1,eukdetect,Species,EqualCoverage
Verticillium alfalfae,0.6060606060606061,0.4759227129629287,complete_1,eukdetect,Species,EqualCoverage
Wallemia ichthyophaga,0.6060606060606061,1.0813230392465143,complete_1,eukdetect,Species,EqualCoverage
Wickerhamomyces ciferrii,0.6060606060606061,0.9268747433568736,complete_1,eukdetect,Species,EqualCoverage
Xylona heveae,0.6060606060606061,1.1706625924377676,complete_1,eukdetect,Species,EqualCoverage
Yamadazyma tenuis,0.6060606060606061,1.5559509760762364,complete_1,eukdetect,Species,EqualCoverage
Yarrowia lipolytica,0.6060606060606061,1.3367638735262672,complete_1,eukdetect,Species,EqualCoverage
Zygosaccharomyces rouxii,0.6060606060606061,0.4109989382835708,complete_1,eukdetect,Species,EqualCoverage
Zygotorulaspora mrakii,0.6060606060606061,1.3992830639582416,complete_1,eukdetect,Species,EqualCoverage
Acaromyces,0.6060606060606061,1.255377945153283,complete_1,eukdetect,Genus,EqualCoverage
Alternaria,3.6363636363636367,0.3939818805328559,complete_1,eukdetect,Genus,EqualCoverage
Ascochyta,0.6060606060606061,1.217644469271263,complete_1,eukdetect,Genus,EqualCoverage
Ascoidea,0.6060606060606061,1.1566050229915248,complete_1,eukdetect,Genus,EqualCoverage
Aspergillus,7.878787878787879,9.634799143228136,complete_1,eukdetect,Genus,EqualCoverage
Babjeviella,0.6060606060606061,1.3669136606280774,complete_1,eukdetect,Genus,EqualCoverage
Beauveria,0.6060606060606061,0.5676668504015655,complete_1,eukdetect,Genus,EqualCoverage
Bipolaris,0.6060606060606061,1.1967430831209283,complete_1,eukdetect,Genus,EqualCoverage
Blastomyces,1.2121212121212122,1.3358390334311199,complete_1,eukdetect,Genus,EqualCoverage
Botrytis,0.6060606060606061,0.9442617371456475,complete_1,eukdetect,Genus,EqualCoverage
Brettanomyces,0.6060606060606061,1.235031463060037,complete_1,eukdetect,Genus,EqualCoverage
Candida,6.0606060606060606,1.2494589685443387,complete_1,eukdetect,Genus,EqualCoverage
Chaetomium,1.2121212121212122,1.119981355223682,complete_1,eukdetect,Genus,EqualCoverage
Cladophialophora,1.2121212121212122,2.724024016247591,complete_1,eukdetect,Genus,EqualCoverage
Clavispora,0.6060606060606061,1.2736897790372044,complete_1,eukdetect,Genus,EqualCoverage
Coccidioides,0.6060606060606061,0.8096050192921643,complete_1,eukdetect,Genus,EqualCoverage
Cokeromyces,0.6060606060606061,0.6268566164910087,complete_1,eukdetect,Genus,EqualCoverage
Cryptococcus,3.6363636363636367,0.6936300713606617,complete_1,eukdetect,Genus,EqualCoverage
Cyberlindnera,0.6060606060606061,1.408901400947776,complete_1,eukdetect,Genus,EqualCoverage
Cyphellophora,0.6060606060606061,1.5189573722703344,complete_1,eukdetect,Genus,EqualCoverage
Debaryomyces,1.2121212121212122,2.598060795288495,complete_1,eukdetect,Genus,EqualCoverage
Diutina,0.6060606060606061,1.3313998009744115,complete_1,eukdetect,Genus,EqualCoverage
Encephalitozoon,0.6060606060606061,0.2772670605252352,complete_1,eukdetect,Genus,EqualCoverage
Endocarpon,0.6060606060606061,1.3728326372370216,complete_1,eukdetect,Genus,EqualCoverage
Eremothecium,0.6060606060606061,1.4000229360343597,complete_1,eukdetect,Genus,EqualCoverage
Fonsecaea,1.2121212121212122,1.1630789036575577,complete_1,eukdetect,Genus,EqualCoverage
Fusarium,0.6060606060606061,0.00869349689438696,complete_1,eukdetect,Genus,EqualCoverage
Histoplasma,0.6060606060606061,0.6616306040685566,complete_1,eukdetect,Genus,EqualCoverage
Hyphopichia,0.6060606060606061,1.3513763470295985,complete_1,eukdetect,Genus,EqualCoverage
Kazachstania,2.4242424242424243,1.3313998009744115,complete_1,eukdetect,Genus,EqualCoverage
Kluyveromyces,1.2121212121212122,1.1913790105690725,complete_1,eukdetect,Genus,EqualCoverage
Komagataella,0.6060606060606061,1.1717724005519448,complete_1,eukdetect,Genus,EqualCoverage
Kuraishia,0.6060606060606061,1.376901933655671,complete_1,eukdetect,Genus,EqualCoverage
Kwoniella,4.242424242424242,0.8258822049667612,complete_1,eukdetect,Genus,EqualCoverage
Lachancea,1.2121212121212122,1.421109290203724,complete_1,eukdetect,Genus,EqualCoverage
Lodderomyces,0.6060606060606061,1.2222686697470007,complete_1,eukdetect,Genus,EqualCoverage
Malassezia,3.6363636363636367,1.3963235756537695,complete_1,eukdetect,Genus,EqualCoverage
Metschnikowia,0.6060606060606061,1.2154248530429088,complete_1,eukdetect,Genus,EqualCoverage
Meyerozyma,0.6060606060606061,0.9634984111247165,complete_1,eukdetect,Genus,EqualCoverage
Microsporum,0.6060606060606061,1.2764642993226472,complete_1,eukdetect,Genus,EqualCoverage
Nakaseomyces,0.6060606060606061,1.1906391384929544,complete_1,eukdetect,Genus,EqualCoverage
Nannizzia,0.6060606060606061,1.2117254926623187,complete_1,eukdetect,Genus,EqualCoverage
Naumovozyma,0.6060606060606061,1.3382436176785033,complete_1,eukdetect,Genus,EqualCoverage
Neurospora,2.4242424242424243,1.038780394869727,complete_1,eukdetect,Genus,EqualCoverage
Ogataea,3.0303030303030303,1.3252958563464377,complete_1,eukdetect,Genus,EqualCoverage
Paracoccidioides,0.6060606060606061,0.9851396693511693,complete_1,eukdetect,Genus,EqualCoverage
Penicillium,1.2121212121212122,1.2115405246432893,complete_1,eukdetect,Genus,EqualCoverage
Pichia,1.2121212121212122,1.3641391403426346,complete_1,eukdetect,Genus,EqualCoverage
Pneumocystis,1.8181818181818183,0.6270415845100382,complete_1,eukdetect,Genus,EqualCoverage
Priceomyces,0.6060606060606061,1.281828371874503,complete_1,eukdetect,Genus,EqualCoverage
Pseudozyma,0.6060606060606061,1.3510064109915394,complete_1,eukdetect,Genus,EqualCoverage
Rhizopus,0.6060606060606061,0.594672181179874,complete_1,eukdetect,Genus,EqualCoverage
