Query,Taxid,Tax name,Authority,Rank,Basionym,Basionym authority,Curator common name,Has type material,Group name,Superkingdom name,Superkingdom taxid,Kingdom name,Kingdom taxid,Phylum name,Phylum taxid,Class name,Class taxid,Order name,Order taxid,Family name,Family taxid,Genus name,Genus taxid,Species name,Species taxid
74035,74035,Arthroderma uncinatum,"C.O. Dawson & Gentles, 1961",SPECIES,,,,yes,ascomycete fungi,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Eurotiomycetes,147545.0,Onygenales,33183.0,Arthrodermataceae,34384.0,Arthroderma,63399.0,Arthroderma uncinatum,74035.0
749465,749465,Boeremia exigua,"(Desm.) Aveskamp, Gruyter & Verkley, 2010",SPECIES,Phoma exigua,"Desm., 1849",,no,ascomycete fungi,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Dothideomycetes,147541.0,Pleosporales,92860.0,Didymellaceae,683158.0,Boeremia,749461.0,Boeremia exigua,749465.0
76773,76773,Malassezia globosa,"Midgley, E. GueÌho & J. Guillot, 1996",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Malasseziomycetes,1538075.0,Malasseziales,162474.0,Malasseziaceae,742845.0,Malassezia,55193.0,Malassezia globosa,76773.0
76775,76775,Malassezia restricta,"E. GueÌho, J. Guillot & Midgley, 1996",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Malasseziomycetes,1538075.0,Malasseziales,162474.0,Malasseziaceae,742845.0,Malassezia,55193.0,Malassezia restricta,76775.0
76777,76777,Malassezia sympodialis,"R.B. Simmons & E. GueÌho, 1990",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Malasseziomycetes,1538075.0,Malasseziales,162474.0,Malasseziaceae,742845.0,Malassezia,55193.0,Malassezia sympodialis,76777.0
82508,82508,Trichosporon asahii,"Akagi ex Sugita, A. Nishikawa & Shinoda, 1994",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Tremellomycetes,155616.0,Trichosporonales,1851469.0,Trichosporonaceae,1759442.0,Trichosporon,5552.0,Trichosporon asahii,82508.0
856822,856822,Fonsecaea nubica,"Najafz., J.F. Sun, V.A. Vicente, L. Xi, van den Ende & de Hoog, 2010",SPECIES,,,,yes,ascomycete fungi,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Eurotiomycetes,147545.0,Chaetothyriales,34395.0,Herpotrichiellaceae,43219.0,Fonsecaea,40354.0,Fonsecaea nubica,856822.0
86049,86049,Cladophialophora carrionii,,SPECIES,Cladosporium carrionii,"Trejos, 1954",,yes,ascomycete fungi,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Eurotiomycetes,147545.0,Chaetothyriales,34395.0,Herpotrichiellaceae,43219.0,Cladophialophora,82105.0,Cladophialophora carrionii,86049.0
87229,87229,Botrytis porri,"N.F. Buchwald, 1949",SPECIES,,,,yes,ascomycete fungi,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Leotiomycetes,147548.0,Helotiales,5178.0,Sclerotiniaceae,28983.0,Botrytis,33196.0,Botrytis porri,87229.0
89940,89940,Cladophialophora bantiana,,SPECIES,Torula bantiana,"Sacc., 1912",,yes,ascomycete fungi,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Eurotiomycetes,147545.0,Chaetothyriales,34395.0,Herpotrichiellaceae,43219.0,Cladophialophora,82105.0,Cladophialophora bantiana,89940.0
90255,90255,Cokeromyces recurvatus,"Poitras, 1950",SPECIES,,,,yes,mucoromycotan fungi,Eukaryota,2759,Fungi,4751,Mucoromycota,1913637,Mucoromycetes,2212703.0,Mucorales,4827.0,Mucoraceae,34489.0,Cokeromyces,90254.0,Cokeromyces recurvatus,90255.0
948311,948311,Fusarium proliferatum,"(Matsush.) Nirenberg ex Gerlach & Nirenberg, 1982",SPECIES,"Cephalosporium proliferatum Matsush., 1971",,,yes,ascomycete fungi,Eukaryota,2759,Fungi,4751,Ascomycota,4890,Sordariomycetes,147550.0,Hypocreales,5125.0,Nectriaceae,110618.0,Fusarium,5506.0,Fusarium proliferatum,948311.0
100912,100912,Sporobolomyces blumeae,"M. Takash. & Nakase, 2000",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces blumeae,100912.0
100914,100914,Rhodotorula alborubescens,"(Derx) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout, 2015",SPECIES,Sporobolomyces alborubescens,"Derx, 1930",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula alborubescens,100914.0
105988,105988,Leucosporidium fellii,"Gim.-Jurado & Uden, 1989",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium fellii,105988.0
106004,106004,Leucosporidium creatinivorum,"(Golubev) V. de Garcia, M. A. Coelho, T. Maia, L. H. Rosa, A. M. Vaz, C. A. Rosa, J. P. Sampaio, P. Goncalves, M. R. van Broock andD. Libkind, 2015",SPECIES,Rhodotorula creatinivora,"Golubev, 1998",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium creatinivorum,106004.0
115111,115111,Leucosporidium intermedium,"(Golubev) V. de Garcia, M. A. Coelho, T. Maia, L. H. Rosa, A. M. Vaz, C. A. Rosa, J. P. Sampaio, P. Gonalves, M. R. van Broock and D. Libkind, 2015",SPECIES,Bullera intermedia,"Nakase & M. Suzuki, 1986",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium intermedium,115111.0
183959,183959,Sporobolomyces carnicolor,"Yamazaki & Fujii ex Bai & Boekhout, 2002",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces carnicolor,183959.0
183960,183960,Sporobolomyces japonicus,"Iizuka & Goto, 1965",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces japonicus,183960.0
183961,183961,Sporobolomyces phaffii,"F. Y. Bai, M. Takash. & Nakase, 2002",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces phaffii,183961.0
183962,183962,Sporobolomyces salmoneus,"Derx, 1930",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces salmoneus,183962.0
217515,217515,Sporobolomyces patagonicus,"Libkind, Van Broock & J. P. Samp., 2005",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces patagonicus,217515.0
217517,217517,Sporobolomyces longiusculus,"(Libkind, van Broock & J.P. Samp.) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout, 2005",SPECIES,Sporidiobolus longiusculus,"Libkind, van Broock & J.P. Samp., 2005",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces longiusculus,217517.0
229347,229347,Sporobolomyces bannaensis,"F.Y. Bai & J.H. Zhao, 2003",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces bannaensis,229347.0
231204,231204,Leucosporidium golubevii,"Gadanho, J. P. Samp. & R. Bauer, 2003",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium golubevii,231204.0
231218,231218,Leucosporidium yakuticum,"(Golubev) M. Groenew. & Q.M. Wang, 2020",SPECIES,Rhodotorula yakutica,"Golubev, 1998",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium yakuticum,231218.0
243823,243823,Sporobolomyces beijingensis,"F.Y. Bai & Q.M. Wang, 2004",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces beijingensis,243823.0
243824,243824,Sporobolomyces jilinensis,"F.Y. Bai & Q.M. Wang, 2004",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces jilinensis,243824.0
29898,29898,Rhodotorula graminis,"Di Menna, 1958",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula graminis,29898.0
40563,40563,Sporobolomyces roseus,"Kluyver & C. B. Niel, 1924",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces roseus,40563.0
5002,5002,Sporobolomyces johnsonii,"(Nyland) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout, 2015",SPECIES,Sporidiobolus johnsonii,"Nyland, 1950",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces johnsonii,5002.0
5003,5003,Sporobolomyces pararoseus,"H.C. Olson & B.W. Hammer, 1937",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces pararoseus,5003.0
5005,5005,Sporobolomyces salmonicolor,"(B. Fisch. & Brebeck) Kluyver & C.B. Niel, 1924",SPECIES,Blastoderma salmonicolor,"B. Fisch. & Brebeck, 1894",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces salmonicolor,5005.0
500713,500713,Sporobolomyces koalae,"Satoh & Makimura, 2008",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces koalae,500713.0
5278,5278,Leucosporidium scottii,"Fell, Statzell, I. L. Hunter & Phaff, 1970",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium scottii,5278.0
5286,5286,Rhodotorula toruloides,"(I. Banno) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout, 2015",SPECIES,Rhodosporidium toruloides,"Banno, 1967",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula toruloides,5286.0
5288,5288,Rhodotorula diobovata,"(S.Y. Newell & I.L. Hunter) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout, 2015",SPECIES,Rhodosporidium diobovatum,"S.Y. Newell & I.L. Hunter, 1970",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula diobovata,5288.0
5535,5535,Rhodotorula glutinis,"(Fresen.) F.C. Harrison, 1928",SPECIES,Cryptococcus glutinis,"Fresen., 1852",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula glutinis,5535.0
5537,5537,Rhodotorula mucilaginosa,"(A. JoÌrg.) F.C. Harrison, 1928",SPECIES,Torula mucilaginosa,"A. JoÌrg., 1909",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula mucilaginosa,5537.0
592011,592011,Rhodotorula evergladensis,"Fell, Statzell & Scorzetti, 2011",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula evergladensis,592011.0
657495,657495,Leucosporidium drummii,"A.M. Yurkov, A.M. SchaÌfer & Begerow, 2012",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium drummii,657495.0
741276,741276,Rhodotorula taiwanensis,"F.L. Lee & C.H. Huang ex Denchev & T. Denchev, 2021",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula taiwanensis,741276.0
86828,86828,Sporobolomyces ruberrimus,"Yamasaki & H. Fujii ex Fell, Pinel, Scorzetti, Statzell & Yarrow, 2002",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces ruberrimus,86828.0
86829,86829,Rhodotorula araucariae,"Grinb. & Yarrow, 1970",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula araucariae,86829.0
86830,86830,Leucosporidium fragarium,"(J.A. Barnett and Buhagiar) V. de Garcia, M. A. Coelho, T. Maia, L. H. Rosa, A. M. Vaz, C. A. Rosa, J. P. Sampaio, P. Gonalves, M. R. van Broock and D. Libkind, 2015",SPECIES,Torulopsis fragaria,"J.A. Barnett & Buhagiar, 1971",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium fragarium,86830.0
86832,86832,Rhodotorula dairenensis,"(T. Haseg. & I. Banno) Denchev & T. Denchev, 2021",SPECIES,Rhodotorula glutinis var. dairenensis,"T. Haseg. & I. Banno, 1958",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula dairenensis,86832.0
86836,86836,Rhodotorula kratochvilovae,"(Hamam., Sugiy. & Komag.) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout 2015",SPECIES,Rhodosporidium kratochvilovae,"Hamam., Sugiy. & Komag., 1988",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula kratochvilovae,86836.0
86837,86837,Rhodotorula babjevae,"(Golubev)Q.M.Wang, F.Y. Bai, M. Groenew. & Boekhout, 2015",SPECIES,Rhodosporidium babjevae,"Golubev, 1993",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula babjevae,86837.0
86838,86838,Rhodotorula paludigena,"(Fell & Tallman) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout, 2015",SPECIES,Rhodosporidium paludigenum,"Fell & Tallman, 1980",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula paludigena,86838.0
86839,86839,Rhodotorula sphaerocarpa,"(S.Y. Newell & Fell) Q.M. Wang, F.Y. Bai, M. Groenew. & Boekhout, 2015",SPECIES,Rhodosporidium sphaerocarpum,"S.Y. Newell & Fell, 1970",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula sphaerocarpa,86839.0
1084249,1084249,Leucosporidium escuderoi,"Vaca, Laich & R. ChaÌvez, 2018",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium escuderoi,1084249.0
1495442,1495442,Rhodotorula sinensis,"M. H. Lee, 1975",SPECIES,,,,no,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula sinensis,1495442.0
1495444,1495444,Rhodotorula pacifica,"Nagah. & Hamam., 2006",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula pacifica,1495444.0
1927823,1927823,Leucosporidium krtinense,"MasÌiÌnovaÌ, A. Pontes, J.P. Samp. & Baldrian, 2016",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium krtinense,1927823.0
2003624,2003624,Rhodotorula ngohengohe,"Padamsee, B. S. Weir, Petterson & P. K. Buchanan, 2017",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula ngohengohe,2003624.0
2651134,2651134,Leucosporidium himalayensis,"S.M. Singh, Roh. Sharma & Shouche, 2019",SPECIES,,,,no,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium himalayensis,2651134.0
2741679,2741679,Rhodotorula frigidialcoholis,"Touchette & Zalar, 2021",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula frigidialcoholis,2741679.0
2865858,2865858,Sporobolomyces lactucae,"Fatemi, Urbina & Aime, 2022",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces lactucae,2865858.0
2877793,2877793,Sporobolomyces cellobiolyticus,"Q.M. Wang, F.Y. Bai & A.H. Li, 2020",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces cellobiolyticus,2877793.0
2877794,2877794,Sporobolomyces ellipsoideus,"Q.M. Wang, F.Y. Bai & A.H. Li, 2020",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces ellipsoideus,2877794.0
2877795,2877795,Sporobolomyces primogenomicus,"Q.M. Wang & F.Y. Bai, 2020",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces primogenomicus,2877795.0
2877821,2877821,Sporobolomyces reniformis,"Q.M. Wang, F.Y. Bai & A.H. Li, 2020",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces reniformis,2877821.0
2899816,2899816,Sporobolomyces musae,"Y.P. Tan, Marney & R.G. Shivas, 2021",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces musae,2899816.0
3031938,3031938,Sporobolomyces agrorum,"M. Lorenzini, G. Zapparoli & J.P. Samp., 2018",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces agrorum,3031938.0
3031939,3031939,Sporobolomyces sucorum,"M. Lorenzini, G. Zapparoli & J.P. Samp., 2018",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Sporobolomyces,5429.0,Sporobolomyces sucorum,3031939.0
3044046,3044046,Leucosporidium egoroviorum,"Kachalkin, Glushakova & Tomashevskaya, 2023",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Leucosporidiales,231212.0,Leucosporidiaceae,1163720.0,Leucosporidium,5277.0,Leucosporidium egoroviorum,3044046.0
3057777,3057777,Rhodotorula mackellarae,"Y.P. Tan, Bishop-Hurley, Marney, E. Lacey & R.G. Shivas, 2023",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Microbotryomycetes,162481.0,Sporidiobolales,231213.0,Sporidiobolaceae,1799696.0,Rhodotorula,5533.0,Rhodotorula mackellarae,3057777.0
104669,104669,Cryptococcus amylolentus,"(Van der Walt, D.B. Scott & Klift) Golubev, 1981",SPECIES,Candida amylolenta,"Van der Walt, D.B. Scott & Klift, 1972",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Tremellomycetes,155616.0,Tremellales,5234.0,Cryptococcaceae,1884633.0,Cryptococcus,5206.0,Cryptococcus amylolentus,104669.0
5208,5208,Cryptococcus depauperatus,"(Petch) Boekhout, Liu, Bai & M. Groenew., 2015",SPECIES,Aspergillus depauperatus,"Petch, 1932",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Tremellomycetes,155616.0,Tremellales,5234.0,Cryptococcaceae,1884633.0,Cryptococcus,5206.0,Cryptococcus depauperatus,5208.0
552467,552467,Cryptococcus bacillisporus,"Kwon-Chung & Bennett, 1978",SPECIES,,,,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Tremellomycetes,155616.0,Tremellales,5234.0,Cryptococcaceae,1884633.0,Cryptococcus,5206.0,Cryptococcus bacillisporus,552467.0
5619,5619,Cryptococcus wingfieldii,"(Van der Walt, Y. Yamada & N.P. Ferreira) Yurkov, A.R. Passer, M.A. Coelho, R.B. Billmyre, M. Nowrousian, Mittelbach, C.A. Cuomo, A.F. Averette, S. Sun & Heitman, 2019",SPECIES,Sterigmatomyces wingfieldii,"Van der Walt, Y. Yamada & N.P. Ferreira, 1987",,yes,basidiomycete fungi,Eukaryota,2759,Fungi,4751,Basidiomycota,5204,Tremellomycetes,155616.0,Tremellales,5234.0,Cryptococcaceae,1884633.0,Cryptococcus,5206.0,Cryptococcus wingfieldii,5619.0
